gas,year,lights_mean,lights_sum,pop_sum,pop_flooded_sum,flood_intensity_3,id
,2012,.20717099,104,13348.771,1288.8163,.050037384,PANGA
,1992,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1993,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1994,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1995,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1996,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1997,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1998,0,0,7963.2314,0,0,PANTAI CEUREMEN
,1999,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2000,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2001,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2002,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2003,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2004,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2005,.0084629999,6,7963.2314,0,0,PANTAI CEUREMEN
,2006,.025388001,18,7963.2314,0,0,PANTAI CEUREMEN
,2007,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2008,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2009,0,0,7963.2314,0,0,PANTAI CEUREMEN
,2010,.023977,17,7963.2314,0,0,PANTAI CEUREMEN
,2011,.050776001,36,7963.2314,0,0,PANTAI CEUREMEN
,2012,.097319998,69,7963.2314,0,0,PANTAI CEUREMEN
,1992,0,0,2287.3813,0,0,PANTAN CUACA
,1993,0,0,2287.3813,0,0,PANTAN CUACA
,1994,0,0,2287.3813,0,0,PANTAN CUACA
,1995,0,0,2287.3813,0,0,PANTAN CUACA
,1996,0,0,2287.3813,0,0,PANTAN CUACA
,1997,0,0,2287.3813,0,0,PANTAN CUACA
,1998,0,0,2287.3813,0,0,PANTAN CUACA
,1999,0,0,2287.3813,0,0,PANTAN CUACA
,2000,0,0,2287.3813,0,0,PANTAN CUACA
,2001,0,0,2287.3813,0,0,PANTAN CUACA
,2002,0,0,2287.3813,0,0,PANTAN CUACA
,2003,0,0,2287.3813,0,0,PANTAN CUACA
,2004,0,0,2287.3813,0,0,PANTAN CUACA
,2005,0,0,2287.3813,0,0,PANTAN CUACA
,2006,0,0,2287.3813,0,0,PANTAN CUACA
,2007,0,0,2287.3813,0,0,PANTAN CUACA
,2008,0,0,2287.3813,0,0,PANTAN CUACA
,2009,.208333,55,2287.3813,0,0,PANTAN CUACA
,2010,0,0,2287.3813,0,0,PANTAN CUACA
,2011,0,0,2287.3813,0,0,PANTAN CUACA
,2012,0,0,2287.3813,0,0,PANTAN CUACA
1,1992,.033994,12,14687.569,0,0,PANTE BIDARI
1,1993,.57262599,205,14687.569,0,0,PANTE BIDARI
1,1994,.41011199,146,14687.569,0,0,PANTE BIDARI
1,1995,.35977301,127,14687.569,0,0,PANTE BIDARI
1,1996,.97191,346,14687.569,0,0,PANTE BIDARI
1,1997,2.58427,920,14687.569,0,0,PANTE BIDARI
1,1998,3.025281,1077,14687.569,0,0,PANTE BIDARI
1,1999,.87640399,312,14687.569,0,0,PANTE BIDARI
1,2000,2.4494381,872,14687.569,0,0,PANTE BIDARI
1,2001,1.075843,383,14687.569,0,0,PANTE BIDARI
1,2002,3.025281,1077,14687.569,0,0,PANTE BIDARI
1,2003,2.542135,905,14687.569,0,0,PANTE BIDARI
1,2004,1.890449,673,14687.569,0,0,PANTE BIDARI
1,2005,2.446629,871,14687.569,0,0,PANTE BIDARI
1,2006,1.794944,639,14687.569,0,0,PANTE BIDARI
1,2007,1.455056,518,14687.569,0,0,PANTE BIDARI
1,2008,.91011202,324,14687.569,0,0,PANTE BIDARI
1,2009,.57303399,204,14687.569,0,0,PANTE BIDARI
1,2010,1.033708,368,14687.569,0,0,PANTE BIDARI
1,2011,.96629202,344,14687.569,0,0,PANTE BIDARI
1,2012,1.075843,383,14687.569,0,0,PANTE BIDARI
,1992,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,1993,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,1994,.190476,4,13335.878,2397.4075,.19861107,PANTERAJA
,1995,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,1996,.380952,8,13335.878,2397.4075,.19861107,PANTERAJA
,1997,.85714298,18,13335.878,2397.4075,.19861107,PANTERAJA
,1998,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,1999,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,2000,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,2001,.47619,10,13335.878,2397.4075,.19861107,PANTERAJA
,2002,0,0,13335.878,2397.4075,.19861107,PANTERAJA
,2003,1.142857,24,13335.878,2397.4075,.19861107,PANTERAJA
,2004,2.761905,58,13335.878,2397.4075,.19861107,PANTERAJA
,2005,2.8571429,60,13335.878,2397.4075,.19861107,PANTERAJA
,2006,3.238095,68,13335.878,2397.4075,.19861107,PANTERAJA
,2007,2.7142861,57,13335.878,2397.4075,.19861107,PANTERAJA
,2008,1.952381,41,13335.878,2397.4075,.19861107,PANTERAJA
,2009,3.761905,79,13335.878,2397.4075,.19861107,PANTERAJA
,2010,6.1904759,130,13335.878,2397.4075,.19861107,PANTERAJA
,2011,5.0952382,107,13335.878,2397.4075,.19861107,PANTERAJA
,2012,7.5238099,158,13335.878,2397.4075,.19861107,PANTERAJA
,1992,0,0,995.07849,0,0,PANTON REU
,1993,0,0,995.07849,0,0,PANTON REU
,1994,0,0,995.07849,0,0,PANTON REU
,1995,0,0,995.07849,0,0,PANTON REU
,1996,0,0,995.07849,0,0,PANTON REU
,1997,0,0,995.07849,0,0,PANTON REU
,1998,0,0,995.07849,0,0,PANTON REU
,1999,0,0,995.07849,0,0,PANTON REU
,2000,0,0,995.07849,0,0,PANTON REU
,2001,0,0,995.07849,0,0,PANTON REU
,2002,0,0,995.07849,0,0,PANTON REU
,2003,0,0,995.07849,0,0,PANTON REU
,2004,0,0,995.07849,0,0,PANTON REU
,2005,.039216001,6,995.07849,0,0,PANTON REU
,2006,.17647099,27,995.07849,0,0,PANTON REU
,2007,0,0,995.07849,0,0,PANTON REU
,2008,0,0,995.07849,0,0,PANTON REU
,2009,0,0,995.07849,0,0,PANTON REU
,2010,0,0,995.07849,0,0,PANTON REU
,2011,.065358996,10,995.07849,0,0,PANTON REU
,2012,.098039001,15,995.07849,0,0,PANTON REU
,1992,0,0,3591.677,0,0,PASIERAJA
,1993,0,0,3591.677,0,0,PASIERAJA
,1994,0,0,3591.677,0,0,PASIERAJA
,1995,0,0,3591.677,0,0,PASIERAJA
,1996,0,0,3591.677,0,0,PASIERAJA
,1997,0,0,3591.677,0,0,PASIERAJA
,1998,0,0,3591.677,0,0,PASIERAJA
,1999,0,0,3591.677,0,0,PASIERAJA
,2000,0,0,3591.677,0,0,PASIERAJA
,2001,0,0,3591.677,0,0,PASIERAJA
,2002,.52631599,70,3591.677,0,0,PASIERAJA
,2003,.067668997,9,3591.677,0,0,PASIERAJA
,2004,0,0,3591.677,0,0,PASIERAJA
,2005,.90225601,120,3591.677,0,0,PASIERAJA
,2006,.45112801,60,3591.677,0,0,PASIERAJA
,2007,0,0,3591.677,0,0,PASIERAJA
,2008,0,0,3591.677,0,0,PASIERAJA
,2009,0,0,3591.677,0,0,PASIERAJA
,2010,.18045101,24,3591.677,0,0,PASIERAJA
,2011,.26315799,35,3591.677,0,0,PASIERAJA
,2012,.60902297,81,3591.677,0,0,PASIERAJA
,1992,.211982,46,38926.953,0,0,PAYA BAKONG
,1993,1.014019,217,38926.953,0,0,PAYA BAKONG
,1994,.75233603,161,38926.953,0,0,PAYA BAKONG
,1995,.65898597,143,38926.953,0,0,PAYA BAKONG
,1996,1.654206,354,38926.953,0,0,PAYA BAKONG
,1997,1.359813,291,38926.953,0,0,PAYA BAKONG
,1998,1.38785,297,38926.953,0,0,PAYA BAKONG
,1999,.52336401,112,38926.953,0,0,PAYA BAKONG
,2000,1.126168,241,38926.953,0,0,PAYA BAKONG
,2001,.901869,193,38926.953,0,0,PAYA BAKONG
,2002,1.168224,250,38926.953,0,0,PAYA BAKONG
,2003,1.121495,240,38926.953,0,0,PAYA BAKONG
,2004,.81308401,174,38926.953,0,0,PAYA BAKONG
,2005,1.004673,215,38926.953,0,0,PAYA BAKONG
,2006,.76635498,164,38926.953,0,0,PAYA BAKONG
,2007,.31308401,67,38926.953,0,0,PAYA BAKONG
,2008,.71028,152,38926.953,0,0,PAYA BAKONG
,2009,.593458,127,38926.953,0,0,PAYA BAKONG
,2010,1.6074769,344,38926.953,0,0,PAYA BAKONG
,2011,.91121501,195,38926.953,0,0,PAYA BAKONG
,2012,1.200935,257,38926.953,0,0,PAYA BAKONG
,1992,0,0,38178.434,0,0,PEGASING
,1993,.106017,37,38178.434,0,0,PEGASING
,1994,.060518999,21,38178.434,0,0,PEGASING
,1995,.054754999,19,38178.434,0,0,PEGASING
,1996,.118156,41,38178.434,0,0,PEGASING
,1997,.13256501,46,38178.434,0,0,PEGASING
,1998,.172911,60,38178.434,0,0,PEGASING
,1999,.118156,41,38178.434,0,0,PEGASING
,2000,.285303,99,38178.434,0,0,PEGASING
,2001,.68587899,238,38178.434,0,0,PEGASING
,2002,1.221902,424,38178.434,0,0,PEGASING
,2003,.43803999,152,38178.434,0,0,PEGASING
,2004,.25071999,87,38178.434,0,0,PEGASING
,2005,.512968,178,38178.434,0,0,PEGASING
,2006,.435159,151,38178.434,0,0,PEGASING
,2007,.14409199,50,38178.434,0,0,PEGASING
,2008,.41498601,144,38178.434,0,0,PEGASING
,2009,.135447,47,38178.434,0,0,PEGASING
,2010,1.048991,364,38178.434,0,0,PEGASING
,2011,.82420701,286,38178.434,0,0,PEGASING
,2012,.86167097,299,38178.434,0,0,PEGASING
,1992,0,0,5331.2627,0,0,PENANGGALAN
,1993,.116592,26,5331.2627,0,0,PENANGGALAN
,1994,.044842999,10,5331.2627,0,0,PENANGGALAN
,1995,0,0,5331.2627,0,0,PENANGGALAN
,1996,.197309,44,5331.2627,0,0,PENANGGALAN
,1997,0,0,5331.2627,0,0,PENANGGALAN
,1998,.25112101,56,5331.2627,0,0,PENANGGALAN
,1999,.13452899,30,5331.2627,0,0,PENANGGALAN
,2000,.16591901,37,5331.2627,0,0,PENANGGALAN
,2001,.026906,6,5331.2627,0,0,PENANGGALAN
,2002,.30493301,68,5331.2627,0,0,PENANGGALAN
,2003,.26008999,58,5331.2627,0,0,PENANGGALAN
,2004,.24215201,54,5331.2627,0,0,PENANGGALAN
,2005,.23318399,52,5331.2627,0,0,PENANGGALAN
,2006,.147982,33,5331.2627,0,0,PENANGGALAN
,2007,.103139,23,5331.2627,0,0,PENANGGALAN
,2008,.278027,62,5331.2627,0,0,PENANGGALAN
,2009,.094169997,21,5331.2627,0,0,PENANGGALAN
,2010,.426009,95,5331.2627,0,0,PENANGGALAN
,2011,.61883402,138,5331.2627,0,0,PENANGGALAN
,2012,1.035874,231,5331.2627,0,0,PENANGGALAN
,1992,0,0,6001.3545,0,0,PERMATA
,1993,0,0,6001.3545,0,0,PERMATA
,1994,0,0,6001.3545,0,0,PERMATA
,1995,0,0,6001.3545,0,0,PERMATA
,1996,0,0,6001.3545,0,0,PERMATA
,1997,0,0,6001.3545,0,0,PERMATA
,1998,0,0,6001.3545,0,0,PERMATA
,1999,0,0,6001.3545,0,0,PERMATA
,2000,0,0,6001.3545,0,0,PERMATA
,2001,.037432998,7,6001.3545,0,0,PERMATA
,2002,.106952,20,6001.3545,0,0,PERMATA
,2003,.69518697,130,6001.3545,0,0,PERMATA
,2004,1.0160429,190,6001.3545,0,0,PERMATA
,2005,.76470602,143,6001.3545,0,0,PERMATA
,2006,.096257001,18,6001.3545,0,0,PERMATA
,2007,0,0,6001.3545,0,0,PERMATA
,2008,0,0,6001.3545,0,0,PERMATA
,2009,0,0,6001.3545,0,0,PERMATA
,2010,0,0,6001.3545,0,0,PERMATA
,2011,0,0,6001.3545,0,0,PERMATA
,2012,0,0,6001.3545,0,0,PERMATA
,1992,0,0,38990.797,1127.4089,.034114558,PEUDADA
,1993,.013736,5,38990.797,1127.4089,.034114558,PEUDADA
,1994,.066482,24,38990.797,1127.4089,.034114558,PEUDADA
,1995,.122616,45,38990.797,1127.4089,.034114558,PEUDADA
,1996,.512465,185,38990.797,1127.4089,.034114558,PEUDADA
,1997,.38504201,139,38990.797,1127.4089,.034114558,PEUDADA
,1998,.47091401,170,38990.797,1127.4089,.034114558,PEUDADA
,1999,.240997,87,38990.797,1127.4089,.034114558,PEUDADA
,2000,.57340699,207,38990.797,1127.4089,.034114558,PEUDADA
,2001,.61218798,221,38990.797,1127.4089,.034114558,PEUDADA
,2002,.479224,173,38990.797,1127.4089,.034114558,PEUDADA
,2003,.783934,283,38990.797,1127.4089,.034114558,PEUDADA
,2004,.700831,253,38990.797,1127.4089,.034114558,PEUDADA
,2005,.67866999,245,38990.797,1127.4089,.034114558,PEUDADA
,2006,.86149597,311,38990.797,1127.4089,.034114558,PEUDADA
,2007,.67589998,244,38990.797,1127.4089,.034114558,PEUDADA
,2008,.80055398,289,38990.797,1127.4089,.034114558,PEUDADA
,2009,.68144,246,38990.797,1127.4089,.034114558,PEUDADA
,2010,1.3628809,492,38990.797,1127.4089,.034114558,PEUDADA
,2011,1.0027699,362,38990.797,1127.4089,.034114558,PEUDADA
,2012,1.3573411,490,38990.797,1127.4089,.034114558,PEUDADA
,1992,0,0,9228.1318,0,0,PEUDAWA
,1993,.56097603,23,9228.1318,0,0,PEUDAWA
,1994,.29268301,12,9228.1318,0,0,PEUDAWA
,1995,0,0,9228.1318,0,0,PEUDAWA
,1996,1.560976,64,9228.1318,0,0,PEUDAWA
,1997,.365854,15,9228.1318,0,0,PEUDAWA
,1998,2.195122,90,9228.1318,0,0,PEUDAWA
,1999,0,0,9228.1318,0,0,PEUDAWA
,2000,2.414634,99,9228.1318,0,0,PEUDAWA
,2001,1.560976,64,9228.1318,0,0,PEUDAWA
,2002,3.0975609,127,9228.1318,0,0,PEUDAWA
,2003,2.3170731,95,9228.1318,0,0,PEUDAWA
,2004,2.560976,105,9228.1318,0,0,PEUDAWA
,2005,2.4878049,102,9228.1318,0,0,PEUDAWA
,2006,1.463415,60,9228.1318,0,0,PEUDAWA
,2007,.82926798,34,9228.1318,0,0,PEUDAWA
,2008,2.2682929,93,9228.1318,0,0,PEUDAWA
,2009,.73170698,30,9228.1318,0,0,PEUDAWA
,2010,4.7073169,193,9228.1318,0,0,PEUDAWA
,2011,2.9268291,120,9228.1318,0,0,PEUDAWA
,2012,4.04878,166,9228.1318,0,0,PEUDAWA
,1992,2.404762,101,18378.508,15290.75,.51758254,PEUKAN BADA
,1993,4.2249999,169,18378.508,15290.75,.51758254,PEUKAN BADA
,1994,5.6904759,239,18378.508,15290.75,.51758254,PEUKAN BADA
,1995,4.4761901,188,18378.508,15290.75,.51758254,PEUKAN BADA
,1996,7.4523811,313,18378.508,15290.75,.51758254,PEUKAN BADA
,1997,9.4761896,398,18378.508,15290.75,.51758254,PEUKAN BADA
,1998,8.5476189,359,18378.508,15290.75,.51758254,PEUKAN BADA
,1999,6.3571429,267,18378.508,15290.75,.51758254,PEUKAN BADA
,2000,6.333333,266,18378.508,15290.75,.51758254,PEUKAN BADA
,2001,5.6428571,237,18378.508,15290.75,.51758254,PEUKAN BADA
,2002,5.3571429,225,18378.508,15290.75,.51758254,PEUKAN BADA
,2003,4.333333,182,18378.508,15290.75,.51758254,PEUKAN BADA
,2004,5.7142859,240,18378.508,15290.75,.51758254,PEUKAN BADA
,2005,3.4761901,146,18378.508,15290.75,.51758254,PEUKAN BADA
,2006,6.0714288,255,18378.508,15290.75,.51758254,PEUKAN BADA
,2007,6.8095241,286,18378.508,15290.75,.51758254,PEUKAN BADA
,2008,9.0952377,382,18378.508,15290.75,.51758254,PEUKAN BADA
,2009,9.4523811,397,18378.508,15290.75,.51758254,PEUKAN BADA
,2010,22.595238,949,18378.508,15290.75,.51758254,PEUKAN BADA
,2011,14.738095,619,18378.508,15290.75,.51758254,PEUKAN BADA
,2012,18.785713,789,18378.508,15290.75,.51758254,PEUKAN BADA
,1992,0,0,15546.578,2431.9414,.39003053,PEUKAN BARO
,1993,5.3157892,101,15546.578,2431.9414,.39003053,PEUKAN BARO
,1994,4.3157892,82,15546.578,2431.9414,.39003053,PEUKAN BARO
,1995,5.869565,135,15546.578,2431.9414,.39003053,PEUKAN BARO
,1996,5.0526319,96,15546.578,2431.9414,.39003053,PEUKAN BARO
,1997,5.3684211,102,15546.578,2431.9414,.39003053,PEUKAN BARO
,1998,5.6842108,108,15546.578,2431.9414,.39003053,PEUKAN BARO
,1999,5.6842108,108,15546.578,2431.9414,.39003053,PEUKAN BARO
,2000,6,114,15546.578,2431.9414,.39003053,PEUKAN BARO
,2001,5.5263162,105,15546.578,2431.9414,.39003053,PEUKAN BARO
,2002,3.684211,70,15546.578,2431.9414,.39003053,PEUKAN BARO
,2003,3.9473679,75,15546.578,2431.9414,.39003053,PEUKAN BARO
,2004,4.3684211,83,15546.578,2431.9414,.39003053,PEUKAN BARO
,2005,4.7368422,90,15546.578,2431.9414,.39003053,PEUKAN BARO
,2006,5.210526,99,15546.578,2431.9414,.39003053,PEUKAN BARO
,2007,5,95,15546.578,2431.9414,.39003053,PEUKAN BARO
,2008,7.0526319,134,15546.578,2431.9414,.39003053,PEUKAN BARO
,2009,6.5789471,125,15546.578,2431.9414,.39003053,PEUKAN BARO
,2010,9.7368422,185,15546.578,2431.9414,.39003053,PEUKAN BARO
,2011,8.6842108,165,15546.578,2431.9414,.39003053,PEUKAN BARO
,2012,9.5789471,182,15546.578,2431.9414,.39003053,PEUKAN BARO
,1992,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1993,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1994,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1995,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1996,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1997,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1998,0,0,8281.6621,1226.5426,.029590381,PEULIMBANG
,1999,.049180001,6,8281.6621,1226.5426,.029590381,PEULIMBANG
,2000,.122951,15,8281.6621,1226.5426,.029590381,PEULIMBANG
,2001,.327869,40,8281.6621,1226.5426,.029590381,PEULIMBANG
,2002,.040984001,5,8281.6621,1226.5426,.029590381,PEULIMBANG
,2003,.68852502,84,8281.6621,1226.5426,.029590381,PEULIMBANG
,2004,.68852502,84,8281.6621,1226.5426,.029590381,PEULIMBANG
,2005,.79508197,97,8281.6621,1226.5426,.029590381,PEULIMBANG
,2006,.85245901,104,8281.6621,1226.5426,.029590381,PEULIMBANG
,2007,.44262299,54,8281.6621,1226.5426,.029590381,PEULIMBANG
,2008,.54917997,67,8281.6621,1226.5426,.029590381,PEULIMBANG
,2009,.295082,36,8281.6621,1226.5426,.029590381,PEULIMBANG
,2010,.92623001,113,8281.6621,1226.5426,.029590381,PEULIMBANG
,2011,1.196721,146,8281.6621,1226.5426,.029590381,PEULIMBANG
,2012,1.2459019,152,8281.6621,1226.5426,.029590381,PEULIMBANG
1,1992,0,0,7322.2358,0,0,PEUNARON
1,1993,0,0,7322.2358,0,0,PEUNARON
1,1994,0,0,7322.2358,0,0,PEUNARON
1,1995,0,0,7322.2358,0,0,PEUNARON
1,1996,0,0,7322.2358,0,0,PEUNARON
1,1997,0,0,7322.2358,0,0,PEUNARON
1,1998,.070288002,22,7322.2358,0,0,PEUNARON
1,1999,0,0,7322.2358,0,0,PEUNARON
1,2000,0,0,7322.2358,0,0,PEUNARON
1,2001,0,0,7322.2358,0,0,PEUNARON
1,2002,0,0,7322.2358,0,0,PEUNARON
1,2003,0,0,7322.2358,0,0,PEUNARON
1,2004,0,0,7322.2358,0,0,PEUNARON
1,2005,0,0,7322.2358,0,0,PEUNARON
1,2006,0,0,7322.2358,0,0,PEUNARON
1,2007,0,0,7322.2358,0,0,PEUNARON
1,2008,0,0,7322.2358,0,0,PEUNARON
1,2009,0,0,7322.2358,0,0,PEUNARON
1,2010,0,0,7322.2358,0,0,PEUNARON
1,2011,0,0,7322.2358,0,0,PEUNARON
1,2012,0,0,7322.2358,0,0,PEUNARON
,1992,4.1612902,903,48193.406,0,0,PEUREULAK
,1993,3.110599,675,48193.406,0,0,PEUREULAK
,1994,3.0368659,659,48193.406,0,0,PEUREULAK
,1995,3.3410139,725,48193.406,0,0,PEUREULAK
,1996,3.078341,668,48193.406,0,0,PEUREULAK
,1997,2.4562211,533,48193.406,0,0,PEUREULAK
,1998,2.695853,585,48193.406,0,0,PEUREULAK
,1999,1.834101,398,48193.406,0,0,PEUREULAK
,2000,2.852535,619,48193.406,0,0,PEUREULAK
,2001,1.110599,241,48193.406,0,0,PEUREULAK
,2002,2.447005,531,48193.406,0,0,PEUREULAK
,2003,1.585253,344,48193.406,0,0,PEUREULAK
,2004,1.442396,313,48193.406,0,0,PEUREULAK
,2005,1.728111,375,48193.406,0,0,PEUREULAK
,2006,2.2073729,479,48193.406,0,0,PEUREULAK
,2007,.80184299,174,48193.406,0,0,PEUREULAK
,2008,2.170507,471,48193.406,0,0,PEUREULAK
,2009,1.179724,256,48193.406,0,0,PEUREULAK
,2010,2.35023,510,48193.406,0,0,PEUREULAK
,2011,2.046083,444,48193.406,0,0,PEUREULAK
,2012,2.751152,597,48193.406,0,0,PEUREULAK
,1992,0,0,28894.25,0,0,PEUREULAK BARAT
,1993,.530303,35,28894.25,0,0,PEUREULAK BARAT
,1994,.446154,29,28894.25,0,0,PEUREULAK BARAT
,1995,1.779412,121,28894.25,0,0,PEUREULAK BARAT
,1996,.76923102,50,28894.25,0,0,PEUREULAK BARAT
,1997,1.430769,93,28894.25,0,0,PEUREULAK BARAT
,1998,1.461538,95,28894.25,0,0,PEUREULAK BARAT
,1999,.384615,25,28894.25,0,0,PEUREULAK BARAT
,2000,2.046154,133,28894.25,0,0,PEUREULAK BARAT
,2001,1.076923,70,28894.25,0,0,PEUREULAK BARAT
,2002,3.2461541,211,28894.25,0,0,PEUREULAK BARAT
,2003,2.4000001,156,28894.25,0,0,PEUREULAK BARAT
,2004,2.938462,191,28894.25,0,0,PEUREULAK BARAT
,2005,2.584615,168,28894.25,0,0,PEUREULAK BARAT
,2006,2.2307689,145,28894.25,0,0,PEUREULAK BARAT
,2007,1.4,91,28894.25,0,0,PEUREULAK BARAT
,2008,3,195,28894.25,0,0,PEUREULAK BARAT
,2009,1.123077,73,28894.25,0,0,PEUREULAK BARAT
,2010,6.1692309,401,28894.25,0,0,PEUREULAK BARAT
,2011,3.569231,232,28894.25,0,0,PEUREULAK BARAT
,2012,4.9230771,320,28894.25,0,0,PEUREULAK BARAT
,1992,4.5384622,413,4193.665,0,0,PEUREULAK TIMUR
,1993,6.5806451,612,4193.665,0,0,PEUREULAK TIMUR
,1994,5.8709679,546,4193.665,0,0,PEUREULAK TIMUR
,1995,5.0109892,456,4193.665,0,0,PEUREULAK TIMUR
,1996,6.3763442,593,4193.665,0,0,PEUREULAK TIMUR
,1997,4.8924732,455,4193.665,0,0,PEUREULAK TIMUR
,1998,6.0860219,566,4193.665,0,0,PEUREULAK TIMUR
,1999,5.2043009,484,4193.665,0,0,PEUREULAK TIMUR
,2000,3.483871,324,4193.665,0,0,PEUREULAK TIMUR
,2001,.68817198,64,4193.665,0,0,PEUREULAK TIMUR
,2002,2.150538,200,4193.665,0,0,PEUREULAK TIMUR
,2003,1.55914,145,4193.665,0,0,PEUREULAK TIMUR
,2004,1.516129,141,4193.665,0,0,PEUREULAK TIMUR
,2005,1.5483871,144,4193.665,0,0,PEUREULAK TIMUR
,2006,1.365591,127,4193.665,0,0,PEUREULAK TIMUR
,2007,.225806,21,4193.665,0,0,PEUREULAK TIMUR
,2008,1.0645159,99,4193.665,0,0,PEUREULAK TIMUR
,2009,0,0,4193.665,0,0,PEUREULAK TIMUR
,2010,2.967742,276,4193.665,0,0,PEUREULAK TIMUR
,2011,1.5268821,142,4193.665,0,0,PEUREULAK TIMUR
,2012,2.5053761,233,4193.665,0,0,PEUREULAK TIMUR
,1992,1.8615381,121,27375.223,0,0,PEUSANGAN
,1993,4.8153849,313,27375.223,0,0,PEUSANGAN
,1994,4.476923,291,27375.223,0,0,PEUSANGAN
,1995,5.6461539,367,27375.223,0,0,PEUSANGAN
,1996,6.4000001,416,27375.223,0,0,PEUSANGAN
,1997,6.6461539,432,27375.223,0,0,PEUSANGAN
,1998,7.1692309,466,27375.223,0,0,PEUSANGAN
,1999,6.1076918,397,27375.223,0,0,PEUSANGAN
,2000,6.1538458,400,27375.223,0,0,PEUSANGAN
,2001,7.476923,486,27375.223,0,0,PEUSANGAN
,2002,5.9692311,388,27375.223,0,0,PEUSANGAN
,2003,5.7076921,371,27375.223,0,0,PEUSANGAN
,2004,6.261538,407,27375.223,0,0,PEUSANGAN
,2005,6.4000001,416,27375.223,0,0,PEUSANGAN
,2006,6.5999999,429,27375.223,0,0,PEUSANGAN
,2007,6.1999998,403,27375.223,0,0,PEUSANGAN
,2008,9,585,27375.223,0,0,PEUSANGAN
,2009,8.4153852,547,27375.223,0,0,PEUSANGAN
,2010,12.938462,841,27375.223,0,0,PEUSANGAN
,2011,11.984615,779,27375.223,0,0,PEUSANGAN
,2012,13.692308,890,27375.223,0,0,PEUSANGAN
,1992,0,0,19637.326,0,0,PEUSANGAN SELATAN
,1993,.258993,36,19637.326,0,0,PEUSANGAN SELATAN
,1994,.33812901,47,19637.326,0,0,PEUSANGAN SELATAN
,1995,.32374099,45,19637.326,0,0,PEUSANGAN SELATAN
,1996,.42445999,59,19637.326,0,0,PEUSANGAN SELATAN
,1997,.546763,76,19637.326,0,0,PEUSANGAN SELATAN
,1998,.359712,50,19637.326,0,0,PEUSANGAN SELATAN
,1999,.86330903,120,19637.326,0,0,PEUSANGAN SELATAN
,2000,.517986,72,19637.326,0,0,PEUSANGAN SELATAN
,2001,1.280576,178,19637.326,0,0,PEUSANGAN SELATAN
,2002,.410072,57,19637.326,0,0,PEUSANGAN SELATAN
,2003,1.366906,190,19637.326,0,0,PEUSANGAN SELATAN
,2004,1.079137,150,19637.326,0,0,PEUSANGAN SELATAN
,2005,1.172662,163,19637.326,0,0,PEUSANGAN SELATAN
,2006,1.676259,233,19637.326,0,0,PEUSANGAN SELATAN
,2007,1.064748,148,19637.326,0,0,PEUSANGAN SELATAN
,2008,1.935252,269,19637.326,0,0,PEUSANGAN SELATAN
,2009,1.107914,154,19637.326,0,0,PEUSANGAN SELATAN
,2010,2.4676261,343,19637.326,0,0,PEUSANGAN SELATAN
,2011,1.8489209,257,19637.326,0,0,PEUSANGAN SELATAN
,2012,1.992806,277,19637.326,0,0,PEUSANGAN SELATAN
,1992,0,0,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1993,.61607099,69,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1994,.5,56,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1995,.396552,46,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1996,.77678603,87,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1997,.58928603,66,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1998,.473214,53,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,1999,.9375,105,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,2000,1.3125,147,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,2001,1.883929,211,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,2002,.99107099,111,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
,2003,1.482143,166,20817.35,0,0,PEUSANGAN SIBLAH KRUENG
